DATAFLOW,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IS,2012,5.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IS,2013,5.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IS,2014,5.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IS,2015,5.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IS,2016,5.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IS,2017,5.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IS,2018,5.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IS,2019,5.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IT,2010,2.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IT,2011,2.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IT,2012,2.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IT,2013,2.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IT,2014,2.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IT,2015,2.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IT,2016,2.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IT,2017,2.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IT,2018,2.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,IT,2019,2.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LT,2010,0.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LT,2011,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LT,2012,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LT,2013,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LT,2014,0.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LT,2015,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LT,2016,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LT,2017,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LT,2018,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LT,2019,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LU,2010,3.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LU,2011,3.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LU,2012,3.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LU,2013,4.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LU,2014,4.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LU,2015,5.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LU,2016,5.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LU,2017,5.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LU,2018,5.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LU,2019,5.2,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LV,2010,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LV,2011,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LV,2012,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LV,2013,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LV,2014,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LV,2015,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LV,2016,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LV,2017,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LV,2018,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,LV,2019,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,MK,2010,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,MK,2011,0.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,MK,2012,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,MK,2013,0.6,e
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,MT,2010,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,MT,2011,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,MT,2012,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,MT,2013,1.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,MT,2014,1.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,MT,2015,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,MT,2016,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,MT,2017,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,MT,2018,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,MT,2019,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NL,2010,5.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NL,2011,5.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NL,2012,5.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NL,2013,6.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NL,2014,6.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NL,2015,6.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NL,2016,6.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NL,2017,6.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NL,2018,6.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NL,2019,6.1,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NO,2010,3.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NO,2011,4.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NO,2012,4.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NO,2013,4.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NO,2014,4.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NO,2015,4.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NO,2016,4.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NO,2017,4.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,NO,2018,4.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PL,2010,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PL,2011,1.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PL,2012,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PL,2013,1.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PL,2014,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PL,2015,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PL,2016,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PL,2017,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PL,2018,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PL,2019,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PT,2010,2.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PT,2011,2.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PT,2012,3.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PT,2013,3.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PT,2014,3.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PT,2015,3.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PT,2016,3.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PT,2017,3.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PT,2018,3.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,PT,2019,3.0,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RO,2010,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RO,2011,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RO,2012,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RO,2013,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RO,2014,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RO,2015,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RO,2016,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RO,2017,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RO,2018,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RO,2019,0.3,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RS,2010,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RS,2011,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RS,2012,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RS,2013,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RS,2014,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RS,2015,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RS,2016,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RS,2017,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RS,2018,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,RS,2019,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SE,2010,8.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SE,2011,9.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SE,2012,8.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SE,2013,8.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SE,2014,9.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SE,2015,9.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SE,2016,9.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SE,2017,9.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SE,2018,9.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SE,2019,9.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SI,2010,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SI,2011,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SI,2012,0.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SI,2013,0.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SI,2014,0.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SI,2015,0.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SI,2016,0.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SI,2017,0.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SI,2018,0.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SI,2019,0.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SK,2010,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SK,2011,1.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SK,2012,1.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SK,2013,1.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SK,2014,1.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SK,2015,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SK,2016,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SK,2017,1.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SK,2018,1.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,SK,2019,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,TR,2010,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,TR,2011,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,TR,2012,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,TR,2013,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,TR,2014,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,TR,2015,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,TR,2016,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,TR,2017,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,TR,2018,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,TR,2019,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,UK,2010,5.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,UK,2011,5.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,UK,2012,6.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,UK,2013,6.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,UK,2014,6.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,UK,2015,6.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,UK,2016,6.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,UK,2017,6.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,UK,2018,6.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP041,UK,2019,6.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,AT,2010,10.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,AT,2011,10.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,AT,2012,10.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,AT,2013,10.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,AT,2014,10.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,AT,2015,10.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,AT,2016,10.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,AT,2017,11.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,AT,2018,11.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,AT,2019,11.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BE,2010,11.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BE,2011,11.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BE,2012,11.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BE,2013,12.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BE,2014,12.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BE,2015,11.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BE,2016,11.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BE,2017,11.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BE,2018,11.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BE,2019,11.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BG,2010,12.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BG,2011,11.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BG,2012,11.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BG,2013,11.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BG,2014,10.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BG,2015,10.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BG,2016,10.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BG,2017,11.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BG,2018,11.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,BG,2019,10.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CY,2010,12.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CY,2011,12.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CY,2012,12.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CY,2013,12.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CY,2014,10.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CY,2015,10.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CY,2016,9.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CY,2017,9.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CY,2018,9.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CY,2019,9.6,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CZ,2010,13.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CZ,2011,13.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CZ,2012,13.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CZ,2013,13.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CZ,2014,13.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CZ,2015,13.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CZ,2016,13.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CZ,2017,13.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CZ,2018,13.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,CZ,2019,13.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DE,2010,9.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DE,2011,9.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DE,2012,9.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DE,2013,9.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DE,2014,9.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DE,2015,9.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DE,2016,9.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DE,2017,9.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DE,2018,9.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DE,2019,9.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DK,2010,11.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DK,2011,12.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DK,2012,12.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DK,2013,12.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DK,2014,12.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DK,2015,12.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DK,2016,12.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DK,2017,12.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DK,2018,12.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,DK,2019,12.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA,2010,12.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA,2011,12.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA,2012,12.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA,2013,12.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA,2014,12.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA,2015,12.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA,2016,12.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA,2017,12.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA,2018,12.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA,2019,12.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA12,2010,12.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA12,2011,12.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA12,2012,12.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA12,2013,12.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA12,2014,12.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA12,2015,12.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA12,2016,12.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA12,2017,12.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA12,2018,12.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA12,2019,12.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA19,2010,12.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA19,2011,12.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA19,2012,12.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA19,2013,12.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA19,2014,12.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA19,2015,12.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA19,2016,12.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA19,2017,12.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA19,2018,12.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EA19,2019,12.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EE,2010,13.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EE,2011,12.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EE,2012,11.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EE,2013,11.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EE,2014,11.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EE,2015,11.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EE,2016,10.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EE,2017,10.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EE,2018,10.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EE,2019,11.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EL,2010,12.6,b
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EL,2011,13.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EL,2012,14.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EL,2013,13.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EL,2014,12.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EL,2015,12.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EL,2016,12.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EL,2017,11.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EL,2018,11.1,p
